Product ID,Product Name,Category,Warehouse,Location,Quantity,Price,Supplier,Status,Last Restocked
1417,Gadget X,Clothing,Warehouse 3,Aisle 4,161.40142517814726,44.989999999999995,Supplier D,In Stock,2022-12-20 00:00:00.000000
1014,Gadget Y,Clothing,Warehouse 2,Aisle 1,181.59239450190123,19.99,Supplier D,Out of Stock,2023-01-15 00:00:00.000000
1020,Widget C,Clothing,Warehouse 1,Aisle 5,-13.0,9.99,Supplier D,Out of Stock,2022-12-20 00:00:00.000000
1015,Widget C,Electronics,Warehouse 2,Unknown,161.40142517814726,44.989999999999995,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1727,Widget C,Furniture,Warehouse 2,Aisle 5,200.0,9.99,Supplier A,In Stock,2022-12-20 00:00:00.000000
1896,Gadget X,Toys,Warehouse 2,Aisle 4,150.0,44.989999999999995,Supplier A,Out of Stock,2024-06-17 12:40:01.374181
1687,Gadget X,Clothing,Warehouse 1,Aisle 1,-50.0,28.08583858764187,Supplier B,in stock,2023-03-05 00:00:00.000000
1996,WIDGET B,Furniture,Warehouse 3,Aisle 2,181.59218826237785,19.99,Supplier C,low stock,2022-12-20 00:00:00.000000
1427,Widget B,Electronics,Warehouse 2,Aisle 3,100.0,19.99,Supplier D,Low Stock,2022-12-20 00:00:00.000000
1452,Widget C,Electronics,Warehouse 1,Aisle 3,50.0,28.08583858764187,Supplier B,Low Stock,2024-06-17 12:40:01.374181
1343,Gadget Z,Electronics,Warehouse 3,Aisle 4,300.0,28.08583858764187,Supplier D,Out of Stock,2022-12-20 00:00:00.000000
1763,Gadget Z,Clothing,Warehouse 1,Aisle 4,50.0,29.99,Supplier C,Low Stock,2022-12-20 00:00:00.000000
1421,Widget C,Electronics,Warehouse 3,Aisle 1,100.0,9.99,Supplier B,OUT OF STOCK,2022-12-20 00:00:00.000000
1692,Gadget Y,Electronics,Warehouse 3,Aisle 1,150.0,9.99,Supplier A,Out of Stock,2024-06-17 12:40:01.374181
1085,Widget A,Toys,Warehouse 1,Aisle 4,-50.0,27.24,Supplier A,In Stock,2023-01-15 00:00:00.000000
1470,Widget B,Toys,Warehouse 1,Aisle 4,161.40142517814726,44.989999999999995,Supplier D,In Stock,2023-03-05 00:00:00.000000
1008,Gadget Z,Electronics,Warehouse 2,Aisle 1,100.0,44.989999999999995,Supplier A,Out of Stock,2024-06-17 12:40:01.374181
1632,Widget C,Furniture,Warehouse 1,Aisle 5,160.0,28.08583858764187,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1392,Widget A,Furniture,Warehouse 1,Aisle 5,181.59153715814173,29.99,Supplier A,Low Stock,2022-12-20 00:00:00.000000
1501,Gadget X,Clothing,Warehouse 3,Aisle 5,50.0,28.08583858764187,Supplier D,Low Stock,2023-01-15 00:00:00.000000
1766,gadget z,Clothing,Warehouse 3,Aisle 3,150.0,29.99,Supplier D,In Stock,2023-01-15 00:00:00.000000
1812,Gadget Y,Clothing,Warehouse 1,Aisle 5,300.0,9.99,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1977,Widget A,Electronics,Warehouse 3,Aisle 1,100.0,29.99,Supplier B,Low Stock,2023-04-25 00:00:00.000000
1563,Widget A,Electronics,Warehouse 3,Aisle 2,181.59032895620768,44.989999999999995,Supplier A,In Stock,2023-01-15 00:00:00.000000
1057,Widget B,Toys,Warehouse 1,Aisle 5,-50.0,9.99,Supplier A,Out of Stock,2024-06-17 12:40:01.374181
1028,Gadget X,Clothing,Warehouse 1,Aisle 1,181.59310454685607,9.99,Supplier D,In Stock,2023-01-15 00:00:00.000000
1945,Gadget Y,Furniture,Warehouse 1,Aisle 3,100.0,28.08583858764187,Supplier C,Low Stock,2023-04-25 00:00:00.000000
1921,Gadget Z,Toys,Warehouse 1,Aisle 4,181.59306466203216,9.99,Supplier D,Out of Stock,2022-12-20 00:00:00.000000
1698,Widget C,Furniture,Warehouse 3,Aisle 1,181.5913677488897,29.99,Supplier C,Out of Stock,2022-12-20 00:00:00.000000
1160,Widget A,Toys,Warehouse 1,Aisle 4,50.0,28.08583858764187,Supplier D,In Stock,2023-04-25 00:00:00.000000
1757,WIDGET B,Toys,Warehouse 1,Aisle 5,181.59177419355515,29.99,Supplier D,Low Stock,2023-01-15 00:00:00.000000
1609,Gadget Y,Clothing,Warehouse 2,Aisle 1,161.40142517814726,19.99,Supplier D,Out of Stock,2023-03-05 00:00:00.000000
1106,Widget A,Furniture,Warehouse 3,Aisle 3,200.0,9.99,Supplier D,Out of Stock,2023-04-25 00:00:00.000000
1437,Gadget Z,Furniture,Warehouse 1,Aisle 4,200.0,44.989999999999995,Supplier D,Out of Stock,2023-03-05 00:00:00.000000
1278,Widget C,Clothing,Warehouse 3,Aisle 1,150.0,28.08583858764187,Supplier A,Out of Stock,2022-12-20 00:00:00.000000
1658,Widget C,Furniture,Warehouse 1,Aisle 3,150.0,9.99,Supplier B,In Stock,2022-12-20 00:00:00.000000
1353,Gadget X,Furniture,Warehouse 3,Aisle 3,300.0,19.99,Supplier B,Out of Stock,2023-04-25 00:00:00.000000
1880,Gadget Y,Clothing,Warehouse 1,Aisle 1,181.59068778732157,44.989999999999995,Supplier B,In Stock,2024-06-17 12:40:01.374181
1595,Widget B,Electronics,Warehouse 2,Aisle 1,150.0,28.08583858764187,Supplier C,Out of Stock,2024-06-17 12:40:01.374181
1372,Widget B,Electronics,Warehouse 2,Aisle 3,305.0,44.989999999999995,Supplier C,discontinued,2022-12-20 00:00:00.000000
1998,Gadget Y,Electronics,Warehouse 3,Aisle 3,181.59197565196345,28.08583858764187,Supplier B,In Stock,2023-03-05 00:00:00.000000
1455,Gadget Y,Furniture,Warehouse 2,Aisle 3,-50.0,28.08583858764187,Supplier B,Low Stock,2023-03-05 00:00:00.000000
1701,Widget C,Toys,Warehouse 2,Aisle 4,100.0,29.99,Supplier C,Out of Stock,2023-04-25 00:00:00.000000
1723,Widget C,furniture,Warehouse 1,Aisle 3,161.40142517814726,29.99,Supplier A,Out of Stock,2023-03-05 00:00:00.000000
1455,Gadget Y,Furniture,Warehouse 2,Aisle 3,-50.0,28.85,Supplier B,Low Stock,2023-03-05 00:00:00.000000
1099,Widget A,Electronics,Warehouse 2,Aisle 5,300.0,44.989999999999995,Supplier B,Out of Stock,2023-03-05 00:00:00.000000
1919,Widget A,Clothing,Warehouse 1,Aisle 2,161.40142517814726,28.08583858764187,Supplier D,Low Stock,2022-12-20 00:00:00.000000
1550,Widget A,Electronics,Warehouse 1,Aisle 1,300.0,44.989999999999995,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1251,Widget C,Electronics,Warehouse 1,Aisle 5,100.0,29.99,Supplier B,Low Stock,2024-06-17 12:40:01.374181
1763,Gadget Y,Electronics,Warehouse 1,Aisle 3,150.0,19.99,Supplier B,In Stock,2022-12-20 00:00:00.000000
1461,Widget C,Electronics,Warehouse 1,Aisle 2,100.0,9.99,Supplier A,Low Stock,2022-12-20 00:00:00.000000
1224,Gadget Z,Electronics,Warehouse 1,Aisle 3,181.59237833539825,19.99,Supplier D,In Stock,2024-06-17 12:40:01.374181
1399,Widget B,Electronics,Warehouse 3,Aisle 5,50.0,9.99,Supplier C,Low Stock,2023-03-05 00:00:00.000000
1330,Widget C,Toys,Warehouse 3,Aisle 4,150.0,9.99,Supplier B,In Stock,2022-12-20 00:00:00.000000
1386,Widget A,Toys,Warehouse 3,Aisle 3,300.0,19.99,Supplier B,Low Stock,2023-04-25 00:00:00.000000
1507,Widget A,ELECTRONICS,Warehouse 1,Aisle 2,200.0,28.08583858764187,Supplier B,Out of Stock,2022-12-20 00:00:00.000000
1891,Widget B,Furniture,Warehouse 1,Aisle 1,200.0,44.989999999999995,Supplier B,discontinued,2023-01-15 00:00:00.000000
1161,Widget A,Clothing,Warehouse 2,Unknown,161.40142517814726,28.08583858764187,Supplier C,In Stock,2022-12-20 00:00:00.000000
1942,Gadget Z,Toys,Warehouse 3,Aisle 5,150.0,28.08583858764187,Supplier C,IN STOCK,2023-04-25 00:00:00.000000
1345,Gadget Y,Furniture,Warehouse 1,Aisle 2,150.0,28.08583858764187,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1868,Widget C,Electronics,Warehouse 2,Aisle 3,100.0,19.99,Supplier B,Out of Stock,2022-12-20 00:00:00.000000
1472,Widget A,Clothing,Warehouse 1,Aisle 1,45.0,28.08583858764187,Supplier A,Low Stock,2022-12-20 00:00:00.000000
1739,Widget A,Electronics,Warehouse 2,Aisle 1,200.0,19.99,Supplier D,Low Stock,2023-04-25 00:00:00.000000
1531,Widget A,Clothing,Warehouse 1,Aisle 2,200.0,44.989999999999995,Supplier C,OUT OF STOCK,2023-04-25 00:00:00.000000
1037,WIDGET A,Toys,Warehouse 2,Aisle 2,50.0,44.989999999999995,Supplier B,In Stock,2022-12-20 00:00:00.000000
1014,Widget A,Furniture,Warehouse 3,Aisle 1,150.0,28.08583858764187,Supplier D,Out of Stock,2022-12-20 00:00:00.000000
1658,Gadget Y,furniture,Warehouse 1,Aisle 2,150.0,19.99,Supplier C,Low Stock,2024-06-17 12:40:01.374181
1789,Widget C,Electronics,Warehouse 3,Aisle 1,200.0,44.989999999999995,Supplier A,Low Stock,2023-01-15 00:00:00.000000
1728,Widget B,Toys,Warehouse 3,Aisle 3,300.0,28.08583858764187,Supplier C,Low Stock,2023-04-25 00:00:00.000000
1143,Widget B,Clothing,Warehouse 1,Aisle 3,50.0,28.08583858764187,Supplier A,OUT OF STOCK,2023-01-15 00:00:00.000000
1385,Gadget Z,Clothing,Warehouse 1,Aisle 4,50.0,19.99,Supplier B,In Stock,2024-06-17 12:40:01.374181
1729,Widget A,Clothing,Warehouse 3,Aisle 4,161.40142517814726,28.08583858764187,Supplier B,In Stock,2022-12-20 00:00:00.000000
1823,Gadget Z,Toys,Warehouse 2,Aisle 5,161.40142517814726,29.99,Supplier B,Low Stock,2023-04-25 00:00:00.000000
1700,Widget A,Clothing,Warehouse 2,Aisle 2,200.0,44.989999999999995,Supplier B,In Stock,2022-12-20 00:00:00.000000
1579,Gadget Z,Toys,Warehouse 1,Aisle 1,50.0,28.08583858764187,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1763,Gadget Z,Toys,Warehouse 3,Aisle 3,181.59075253585175,44.989999999999995,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1131,Widget A,Electronics,Warehouse 1,Aisle 5,200.0,44.989999999999995,Supplier A,Low Stock,2023-04-25 00:00:00.000000
1822,Gadget Y,Toys,Warehouse 3,Aisle 1,50.0,29.99,Supplier B,Out of Stock,2022-12-20 00:00:00.000000
1357,Widget C,Clothing,Warehouse 1,Aisle 1,200.0,44.989999999999995,Supplier A,Low Stock,2023-03-05 00:00:00.000000
1885,Gadget Y,Clothing,Warehouse 3,Aisle 2,300.0,44.989999999999995,Supplier D,Out of Stock,2022-12-20 00:00:00.000000
1691,Gadget Z,Toys,Warehouse 1,Aisle 2,100.0,29.99,Supplier D,Low Stock,2022-12-20 00:00:00.000000
1748,Gadget Z,Clothing,Warehouse 2,Aisle 1,300.0,28.08583858764187,Supplier C,Low Stock,2023-03-05 00:00:00.000000
1942,Gadget Z,Toys,Warehouse 3,Aisle 4,150.0,28.08583858764187,Supplier C,IN STOCK,2023-04-25 00:00:00.000000
1895,Gadget Z,Furniture,Warehouse 3,Aisle 5,50.0,44.989999999999995,Supplier D,In Stock,2024-06-17 12:40:01.374181
1815,Widget A,Clothing,Warehouse 2,Aisle 2,181.59257314035708,9.99,Supplier A,In Stock,2022-12-20 00:00:00.000000
1360,Widget B,Furniture,Warehouse 1,Aisle 3,200.0,44.989999999999995,Supplier D,low stock,2022-12-20 00:00:00.000000
1372,Gadget X,Clothing,Warehouse 2,Aisle 3,200.0,29.99,Supplier C,Out of Stock,2024-06-17 12:40:01.374181
1128,Gadget Y,Electronics,Warehouse 3,Aisle 3,161.40142517814726,44.989999999999995,Supplier A,In Stock,2022-12-20 00:00:00.000000
1633,Widget A,Toys,Warehouse 1,Aisle 3,161.40142517814726,9.99,Supplier C,Low Stock,2024-06-17 12:40:01.374181
1952,Widget A,Furniture,Warehouse 3,Aisle 3,161.40142517814726,28.08583858764187,Supplier C,In Stock,2023-01-15 00:00:00.000000
1385,Gadget Z,Furniture,Warehouse 2,Aisle 3,100.0,44.989999999999995,Supplier D,Low Stock,2022-12-20 00:00:00.000000
1171,Widget A,Electronics,Warehouse 3,Aisle 4,100.0,28.08583858764187,Supplier B,Out of Stock,2024-06-17 12:40:01.374181
1819,WIDGET A,Furniture,Warehouse 3,Aisle 3,200.0,29.99,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1574,Widget A,Furniture,Warehouse 2,Aisle 4,50.0,9.99,Supplier D,Low Stock,2022-12-20 00:00:00.000000
1470,Gadget X,Furniture,Warehouse 2,Aisle 1,50.0,29.99,Supplier D,Out of Stock,2023-03-05 00:00:00.000000
1143,Widget C,Furniture,Warehouse 2,Aisle 4,300.0,44.989999999999995,Supplier A,Out of Stock,2023-01-15 00:00:00.000000
1408,widget c,Electronics,Warehouse 1,Aisle 3,181.59222991442613,29.99,Supplier C,In Stock,2023-04-25 00:00:00.000000
1880,Gadget X,Clothing,Warehouse 1,Aisle 5,200.0,9.99,Supplier A,Out of Stock,2023-03-05 00:00:00.000000
1727,Widget C,Furniture,Warehouse 2,Aisle 8,200.0,9.99,Supplier A,In Stock,2022-12-20 00:00:00.000000
1955,Gadget Y,Clothing,Warehouse 2,Aisle 5,-50.0,28.08583858764187,Supplier B,Out of Stock,2023-03-05 00:00:00.000000
1461,Widget C,Electronics,Warehouse 1,Aisle 2,95.0,9.99,Supplier A,Low Stock,2022-12-20 00:00:00.000000
1638,Widget A,Furniture,Warehouse 3,Aisle 6,300.0,29.99,Supplier C,In Stock,2023-03-05 00:00:00.000000
1960,Widget B,Clothing,Warehouse 1,Aisle 5,161.40142517814726,28.08583858764187,Supplier A,Out of Stock,2022-12-20 00:00:00.000000
1069,Gadget X,Furniture,Warehouse 3,Aisle 3,100.0,28.08583858764187,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1011,Widget A,Toys,Warehouse 3,Aisle 1,161.40142517814726,29.99,Supplier A,Low Stock,2023-01-15 00:00:00.000000
1850,Widget B,Toys,Warehouse 3,Aisle 2,300.0,44.989999999999995,Supplier D,Low Stock,2023-01-15 00:00:00.000000
1565,Widget B,Clothing,Warehouse 3,Aisle 5,161.40142517814726,44.989999999999995,Supplier C,In Stock,2022-12-20 00:00:00.000000
1975,Gadget X,Toys,Warehouse 1,Aisle 4,300.0,28.08583858764187,Supplier C,Low Stock,2023-01-15 00:00:00.000000
1008,Widget A,Toys,Warehouse 1,Aisle 5,161.40142517814726,29.99,Supplier C,In Stock,2022-12-20 00:00:00.000000
1972,Widget B,Clothing,Warehouse 1,Aisle 1,161.40142517814726,9.99,Supplier B,Low Stock,2024-06-17 12:40:01.374181
1982,Gadget Y,Electronics,Warehouse 1,Aisle 5,200.0,19.99,Supplier D,Low Stock,2023-04-25 00:00:00.000000
1358,Gadget X,Furniture,Warehouse 3,Aisle 3,300.0,29.99,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1553,Gadget X,Furniture,Warehouse 1,Aisle 3,100.0,29.99,Supplier C,Low Stock,2022-12-20 00:00:00.000000
1871,Widget A,Furniture,Warehouse 2,Aisle 1,100.0,28.08583858764187,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1246,Widget B,Electronics,Warehouse 3,Aisle 5,200.0,28.08583858764187,Supplier A,Out of Stock,2023-03-05 00:00:00.000000
1022,Gadget Y,Furniture,Warehouse 3,Aisle 5,161.40142517814726,44.989999999999995,Supplier D,Out of Stock,2023-01-15 00:00:00.000000
1516,Widget A,Furniture,Warehouse 1,Aisle 1,150.0,19.99,Supplier C,Out of Stock,2024-06-17 12:40:01.374181
1610,Widget C,Clothing,Warehouse 3,Aisle 5,300.0,19.99,Supplier D,In Stock,2022-12-20 00:00:00.000000
1095,Widget B,Furniture,Warehouse 3,Aisle 4,150.0,19.99,Supplier A,Low Stock,2022-12-20 00:00:00.000000
1027,Gadget Y,Furniture,Warehouse 1,Aisle 4,161.40142517814726,9.99,Supplier A,Low Stock,2023-04-25 00:00:00.000000
1466,WIDGET A,Clothing,Warehouse 3,Aisle 1,161.40142517814726,44.989999999999995,Supplier B,In Stock,2023-01-15 00:00:00.000000
1871,WIDGET B,Clothing,Warehouse 2,Aisle 2,100.0,28.08583858764187,Supplier D,Out of Stock,2023-04-25 00:00:00.000000
1348,Gadget Y,Toys,Warehouse 2,Aisle 3,150.0,28.08583858764187,Supplier C,Out of Stock,2022-12-20 00:00:00.000000
1347,widget c,Furniture,Warehouse 3,Aisle 3,100.0,28.08583858764187,Supplier B,In Stock,2022-12-20 00:00:00.000000
1189,Widget C,Furniture,Warehouse 1,Aisle 4,300.0,29.99,Supplier C,Low Stock,2023-03-05 00:00:00.000000
1803,Gadget X,Clothing,Warehouse 1,Aisle 4,200.0,44.989999999999995,Supplier B,In Stock,2024-06-17 12:40:01.374181
1818,Gadget X,Toys,Warehouse 3,Aisle 4,150.0,29.99,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1276,Gadget Z,Electronics,Warehouse 3,Aisle 4,50.0,28.08583858764187,Supplier D,Low Stock,2022-12-20 00:00:00.000000
1991,Gadget Y,Clothing,Warehouse 1,Aisle 5,200.0,28.08583858764187,Supplier D,Low Stock,2022-12-20 00:00:00.000000
1801,Gadget X,Toys,Warehouse 1,Aisle 2,100.0,9.99,Supplier D,Low Stock,2023-04-25 00:00:00.000000
1555,Gadget Y,Electronics,Warehouse 3,Aisle 1,100.0,19.99,Supplier C,In Stock,2022-12-20 00:00:00.000000
1407,Widget B,Clothing,Warehouse 1,Aisle 1,200.0,19.76,Supplier B,Low Stock,2023-01-15 00:00:00.000000
1611,Gadget Y,Electronics,Warehouse 2,Aisle 2,50.0,19.99,Supplier A,Out of Stock,2023-03-05 00:00:00.000000
1375,Widget A,Furniture,Warehouse 1,Unknown,50.0,28.08583858764187,Supplier D,Low Stock,2023-01-15 00:00:00.000000
1085,Widget A,Toys,Warehouse 1,Aisle 4,-50.0,28.08583858764187,Supplier A,In Stock,2023-01-15 00:00:00.000000
1795,Gadget X,Furniture,Warehouse 1,Aisle 1,150.0,44.989999999999995,Supplier D,In Stock,2023-03-05 00:00:00.000000
1216,Gadget Y,CLOTHING,Warehouse 3,Aisle 4,161.40142517814726,9.99,Supplier D,In Stock,2024-06-17 12:40:01.374181
1057,Gadget X,Electronics,Warehouse 3,Unknown,150.0,28.08583858764187,Supplier D,In Stock,2023-04-25 00:00:00.000000
1882,Gadget Y,Electronics,Warehouse 2,Aisle 4,50.0,19.54,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1801,Gadget X,Toys,Warehouse 1,Aisle 2,95.0,9.99,Supplier D,Low Stock,2023-04-25 00:00:00.000000
1474,Gadget Z,Electronics,Warehouse 2,Aisle 4,300.0,44.989999999999995,Supplier D,Low Stock,2023-01-15 00:00:00.000000
1488,Gadget Y,Electronics,Warehouse 2,Aisle 1,300.0,28.08583858764187,Supplier A,Out of Stock,2022-12-20 00:00:00.000000
1539,Widget A,Furniture,Warehouse 2,Aisle 3,150.0,19.99,Supplier B,In Stock,2023-04-25 00:00:00.000000
1175,Gadget Y,Furniture,Warehouse 1,Aisle 2,50.0,29.99,Supplier A,low stock,2024-06-17 12:40:01.374181
1685,Gadget X,Clothing,Warehouse 1,Aisle 2,300.0,28.08583858764187,Supplier D,In Stock,2023-01-15 00:00:00.000000
1269,Widget B,Clothing,Warehouse 2,Aisle 1,150.0,29.99,Supplier D,low stock,2024-06-17 12:40:01.374181
1580,Gadget Y,Electronics,Warehouse 1,Aisle 2,100.0,29.99,Supplier C,In Stock,2024-06-17 12:40:01.374181
1052,Widget B,Clothing,Warehouse 1,Aisle 2,150.0,19.99,Supplier A,In Stock,2023-01-15 00:00:00.000000
1050,Widget C,Furniture,Warehouse 2,Aisle 1,50.0,19.99,Supplier D,Low Stock,2023-01-15 00:00:00.000000
1216,Widget B,Furniture,Warehouse 2,Unknown,100.0,28.08583858764187,Supplier C,Out of Stock,2023-04-25 00:00:00.000000
1681,Widget C,Furniture,Warehouse 1,Aisle 2,300.0,9.99,Supplier C,IN STOCK,2022-12-20 00:00:00.000000
1882,Gadget Y,Electronics,Warehouse 2,Aisle 4,50.0,19.99,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1681,Gadget Z,Clothing,Warehouse 3,Aisle 5,-50.0,44.989999999999995,Supplier B,In Stock,2022-12-20 00:00:00.000000
1496,GADGET X,Furniture,Warehouse 1,Aisle 2,50.0,44.989999999999995,Supplier C,In Stock,2023-04-25 00:00:00.000000
1505,Widget A,Electronics,Warehouse 2,Aisle 1,161.40142517814726,29.99,Supplier B,Low Stock,2023-04-25 00:00:00.000000
1637,Widget B,Furniture,Warehouse 3,Aisle 4,161.40142517814726,29.99,Supplier B,Out of Stock,2022-12-20 00:00:00.000000
1897,Widget C,Furniture,Warehouse 3,Aisle 4,100.0,28.08583858764187,Supplier C,Low Stock,2022-12-20 00:00:00.000000
1270,gadget z,Toys,Warehouse 2,Aisle 4,50.0,44.989999999999995,Supplier B,In Stock,2022-12-20 00:00:00.000000
1061,Widget C,Clothing,Warehouse 1,Aisle 1,161.40142517814726,9.99,Supplier C,In Stock,2023-01-15 00:00:00.000000
1658,Widget C,Electronics,Warehouse 1,Aisle 3,150.0,9.99,Supplier A,Low Stock,2024-06-17 12:40:01.374181
1699,Gadget Y,Clothing,Central Hub,Aisle 1,161.40142517814726,9.99,Supplier B,Out of Stock,2024-06-17 12:40:01.374181
1612,Widget B,Furniture,Central Hub,Aisle 4,150.0,28.08583858764187,Supplier B,missing,2024-06-17 12:40:01.374181
1219,gadget y,Clothing,Warehouse 2,Aisle 5,161.40142517814726,44.989999999999995,Supplier A,Out of Stock,2022-12-20 00:00:00.000000
1647,Gadget Y,Clothing,Warehouse 2,Aisle 5,161.40142517814726,44.989999999999995,Supplier B,Low Stock,2024-06-17 12:40:01.374181
1696,Gadget Y,Toys,Warehouse 2,Aisle 1,50.0,28.08583858764187,Supplier C,Low Stock,2024-06-17 12:40:01.374181
1836,Gadget Z,Clothing,Warehouse 3,Aisle 3,181.59179967021117,28.08583858764187,Supplier A,In Stock,2023-04-25 00:00:00.000000
1148,Widget C,electronics,Warehouse 2,Aisle 3,100.0,29.99,Supplier C,In Stock,2023-01-15 00:00:00.000000
1565,Gadget Z,Furniture,Warehouse 3,Aisle 5,100.0,19.99,Supplier C,OUT OF STOCK,2023-01-15 00:00:00.000000
1185,widget a,Electronics,Warehouse 1,Aisle 3,-50.0,9.99,Supplier C,Out of Stock,2024-06-17 12:40:01.374181
1142,Widget C,Clothing,Warehouse 3,Aisle 2,100.0,28.08583858764187,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1315,Widget A,Toys,Warehouse 3,Aisle 1,100.0,28.08583858764187,Supplier B,In Stock,2023-01-15 00:00:00.000000
1681,Widget C,Furniture,Warehouse 1,Aisle 2,50.0,29.99,Supplier D,In Stock,2023-04-25 00:00:00.000000
1392,Widget A,Furniture,Warehouse 1,Aisle 9,181.59149834864863,29.99,Supplier A,Low Stock,2022-12-20 00:00:00.000000
1995,Widget B,Clothing,Warehouse 2,Aisle 3,161.40142517814726,28.08583858764187,Supplier B,Low Stock,2024-06-17 12:40:01.374181
1571,Gadget X,Clothing,Warehouse 3,Aisle 1,150.0,44.989999999999995,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1195,Widget C,Toys,Warehouse 1,Aisle 3,161.40142517814726,28.08583858764187,Supplier C,Low Stock,2023-01-15 00:00:00.000000
1224,Gadget Y,Furniture,Warehouse 2,Aisle 2,181.59199694595532,29.01,Supplier B,OUT OF STOCK,2023-04-25 00:00:00.000000
1189,Gadget Y,Electronics,Warehouse 2,Aisle 3,181.59299611792775,9.99,Supplier A,Out of Stock,2023-04-25 00:00:00.000000
1308,Gadget Y,Clothing,Warehouse 1,Aisle 1,181.59197556174018,28.08583858764187,Supplier C,Discontinued,2023-04-25 00:00:00.000000
1726,Widget B,Electronics,Warehouse 2,Aisle 5,-50.0,9.99,Supplier A,Out of Stock,2022-12-20 00:00:00.000000
1143,Widget C,Toys,Warehouse 3,Aisle 1,300.0,28.08583858764187,Supplier B,OUT OF STOCK,2023-01-15 00:00:00.000000
1569,Gadget X,Clothing,Warehouse 1,Aisle 3,161.40142517814726,44.989999999999995,Supplier A,Low Stock,2023-04-25 00:00:00.000000
1566,Widget B,Clothing,Warehouse 3,Aisle 1,181.5898061259302,44.989999999999995,Supplier D,Out of Stock,2023-04-25 00:00:00.000000
1510,Gadget X,Furniture,Warehouse 3,Aisle 2,150.0,29.99,Supplier A,Low Stock,2022-12-20 00:00:00.000000
1440,Gadget Y,Toys,Warehouse 2,Aisle 5,200.0,19.99,Supplier B,In Stock,2022-12-20 00:00:00.000000
1593,Widget B,Clothing,Warehouse 1,Aisle 1,181.59143504812664,28.08583858764187,Supplier A,Out of Stock,2023-04-25 00:00:00.000000
1383,Widget A,Furniture,Warehouse 1,Aisle 4,100.0,19.99,Supplier C,Low Stock,2024-06-17 12:40:01.374181
1450,Widget A,Electronics,Warehouse 2,Aisle 5,200.0,9.99,Supplier D,Out of Stock,2023-03-05 00:00:00.000000
1671,Gadget Y,Electronics,Warehouse 1,Aisle 4,100.0,29.99,Supplier B,In Stock,2023-03-05 00:00:00.000000
1658,Widget A,Toys,Warehouse 1,Aisle 4,150.0,19.99,Supplier B,Low Stock,2024-06-17 12:40:01.374181
1680,Gadget Z,Electronics,Warehouse 1,Aisle 3,50.0,44.989999999999995,Supplier C,Low Stock,2022-12-20 00:00:00.000000
1819,Widget C,Electronics,Warehouse 3,Aisle 4,181.59137216362,28.08583858764187,Supplier D,Out of Stock,2023-04-25 00:00:00.000000
1980,Gadget X,Furniture,Warehouse 3,Aisle 2,-50.0,28.08583858764187,Supplier A,In Stock,2023-03-05 00:00:00.000000
1638,Widget A,Furniture,Warehouse 3,Aisle 5,300.0,29.99,Supplier C,In Stock,2023-03-05 00:00:00.000000
1992,Widget C,Electronics,Warehouse 3,Aisle 4,300.0,29.99,Supplier C,Out of Stock,2024-06-17 12:40:01.374181
1303,Gadget Z,Furniture,Warehouse 2,Aisle 3,161.40142517814726,19.99,Supplier D,In Stock,2023-04-25 00:00:00.000000
1778,Widget A,Clothing,Warehouse 3,Aisle 1,200.0,28.08583858764187,Supplier B,Low Stock,2023-01-15 00:00:00.000000
1735,Gadget Y,Electronics,Warehouse 1,Aisle 5,300.0,30.08,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1047,Widget B,Furniture,Warehouse 2,Aisle 5,-50.0,44.989999999999995,Supplier C,Out of Stock,2023-04-25 00:00:00.000000
1415,Widget A,Electronics,Warehouse 1,Aisle 4,200.0,28.08583858764187,Supplier C,Low Stock,2022-12-20 00:00:00.000000
1189,Widget B,Furniture,Warehouse 2,Aisle 5,181.59027193930012,44.989999999999995,Supplier C,Out of Stock,2022-12-20 00:00:00.000000
1463,Widget A,Toys,Warehouse 1,Aisle 4,150.0,44.989999999999995,Supplier A,In Stock,2024-06-17 12:40:01.374181
1232,Gadget Y,Furniture,Warehouse 2,Aisle 4,300.0,44.989999999999995,Supplier A,Low Stock,2023-04-25 00:00:00.000000
1768,Widget B,Toys,Warehouse 1,Aisle 4,200.0,19.99,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1521,Gadget Z,Electronics,Warehouse 1,Aisle 3,100.0,29.99,Supplier B,Low Stock,2023-03-05 00:00:00.000000
1726,Widget A,Toys,Warehouse 2,Aisle 3,161.40142517814726,29.99,Supplier D,Out of Stock,2022-12-20 00:00:00.000000
